id,title,price,rating,in_stock,category,scraped_at
2930,Sleeping Giants (Themis Files #1),48.74,1,1,Science_Fiction,2026-03-07 15:00:15.114706
2931,Arena,21.36,4,1,Science_Fiction,2026-03-07 15:00:15.114980
2932,Foundation (Foundation (Publication Order) #1),32.42,1,1,Science_Fiction,2026-03-07 15:00:15.115280
2933,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,1,1,Science_Fiction,2026-03-07 15:00:15.115539
2934,Ready Player One,19.07,4,1,Science_Fiction,2026-03-07 15:00:15.115796
2935,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,2,1,Science_Fiction,2026-03-07 15:00:15.116060
2936,Dune (Dune #1),54.86,1,1,Science_Fiction,2026-03-07 15:00:15.116495
2937,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,1,1,Science_Fiction,2026-03-07 15:00:15.116807
2938,Three Wishes (River of Time: California #1),44.18,2,1,Science_Fiction,2026-03-07 15:00:15.117067
2939,The Last Girl (The Dominion Trilogy #1),36.26,2,1,Science_Fiction,2026-03-07 15:00:15.117323
2940,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,4,1,Science_Fiction,2026-03-07 15:00:15.117578
2941,Sapiens: A Brief History of Humankind,54.23,5,1,History,2026-03-07 15:00:15.755404
2942,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,1,1,History,2026-03-07 15:00:15.758459
2943,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,1,1,History,2026-03-07 15:00:15.758767
2944,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,2,1,History,2026-03-07 15:00:15.759150
2945,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,1,1,History,2026-03-07 15:00:15.759709
2946,Zealot: The Life and Times of Jesus of Nazareth,24.7,3,1,History,2026-03-07 15:00:15.760104
2947,A Distant Mirror: The Calamitous 14th Century,14.58,3,1,History,2026-03-07 15:00:15.760396
2948,1491: New Revelations of the Americas Before Columbus,21.8,3,1,History,2026-03-07 15:00:15.760688
2949,Brilliant Beacons: A History of the American Lighthouse,11.45,3,1,History,2026-03-07 15:00:15.760982
2950,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,5,1,History,2026-03-07 15:00:15.761241
2951,A Short History of Nearly Everything,52.4,5,1,History,2026-03-07 15:00:15.761509
2952,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,1,History,2026-03-07 15:00:15.761767
2953,Catherine the Great: Portrait of a Woman,58.55,4,1,History,2026-03-07 15:00:15.762029
2954,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,1,History,2026-03-07 15:00:15.762291
2955,The Hiding Place,55.91,4,1,History,2026-03-07 15:00:15.762672
2956,America's War for the Greater Middle East: A Military History,51.22,2,1,History,2026-03-07 15:00:15.762936
2957,The Guns of August,14.54,2,1,History,2026-03-07 15:00:15.763194
2958,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,2,1,History,2026-03-07 15:00:15.763456
2959,Birdsong: A Story in Pictures,54.64,3,1,Childrens,2026-03-07 15:00:16.395087
2960,The Bear and the Piano,36.89,1,1,Childrens,2026-03-07 15:00:16.398137
2961,The Secret of Dreadwillow Carse,56.13,1,1,Childrens,2026-03-07 15:00:16.398470
2962,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,58.08,4,1,Childrens,2026-03-07 15:00:16.398769
2963,Little Red,13.47,3,1,Childrens,2026-03-07 15:00:16.399059
2964,Walt Disney's Alice in Wonderland,12.96,5,1,Childrens,2026-03-07 15:00:16.399360
2965,Twenty Yawns,22.08,2,1,Childrens,2026-03-07 15:00:16.399642
2966,Rain Fish,23.57,3,1,Childrens,2026-03-07 15:00:16.399919
2967,Once Was a Time,18.28,2,1,Childrens,2026-03-07 15:00:16.400196
2968,Luis Paints the World,53.95,3,1,Childrens,2026-03-07 15:00:16.400479
2969,Nap-a-Roo,25.08,1,1,Childrens,2026-03-07 15:00:16.400756
2970,The Whale,35.96,4,1,Childrens,2026-03-07 15:00:16.401032
2971,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,1,Childrens,2026-03-07 15:00:16.401328
2972,Raymie Nightingale,34.41,2,1,Childrens,2026-03-07 15:00:16.401637
2973,Playing from the Heart,32.38,1,1,Childrens,2026-03-07 15:00:16.401946
2974,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,1,Childrens,2026-03-07 15:00:16.402955
2975,The Wild Robot,56.07,3,1,Childrens,2026-03-07 15:00:16.403376
2976,The Thing About Jellyfish,48.77,1,1,Childrens,2026-03-07 15:00:16.403727
2977,The Lonely Ones,43.59,5,1,Childrens,2026-03-07 15:00:16.404061
2978,The Day the Crayons Came Home (Crayons),26.33,5,1,Childrens,2026-03-07 15:00:16.404388
2979,The Cat in the Hat (Beginner Books B-1),16.26,2,1,Childrens,2026-03-07 15:00:17.022533
2980,Red: The True Story of Red Riding Hood,28.54,3,1,Childrens,2026-03-07 15:00:17.025566
2981,Horrible Bear!,37.52,2,1,Childrens,2026-03-07 15:00:17.025893
2982,Green Eggs and Ham (Beginner Books B-16),10.79,4,1,Childrens,2026-03-07 15:00:17.026192
2983,Counting Thyme,10.62,1,1,Childrens,2026-03-07 15:00:17.026488
2984,Are We There Yet?,10.66,3,1,Childrens,2026-03-07 15:00:17.026765
2985,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,1,Childrens,2026-03-07 15:00:17.027033
2986,Matilda,28.34,1,1,Childrens,2026-03-07 15:00:17.027296
2987,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,1,Childrens,2026-03-07 15:00:17.027557
2988,Sophie's World,15.94,5,1,Philosophy,2026-03-07 15:00:17.646871
2989,The Death of Humanity: and the Case for Life,58.11,4,1,Philosophy,2026-03-07 15:00:17.649971
2990,The Stranger,17.44,4,1,Philosophy,2026-03-07 15:00:17.650273
2991,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,1,Philosophy,2026-03-07 15:00:17.650535
2992,Kierkegaard: A Christian Missionary to Christians,47.13,1,1,Philosophy,2026-03-07 15:00:17.650800
2993,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,1,Philosophy,2026-03-07 15:00:17.651055
2994,Critique of Pure Reason,20.75,1,1,Philosophy,2026-03-07 15:00:17.651327
2995,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,1,Philosophy,2026-03-07 15:00:17.651588
2996,The Nicomachean Ethics,36.34,1,1,Philosophy,2026-03-07 15:00:17.651849
2997,Meditations,25.89,2,1,Philosophy,2026-03-07 15:00:17.652110
2998,Beyond Good and Evil,43.38,1,1,Philosophy,2026-03-07 15:00:17.652366
2999,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,1,Sports_And_Games,2026-03-07 15:09:29.847788
3000,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,1,Sports_And_Games,2026-03-07 15:09:29.850586
3001,Sugar Rush (Offensive Line #2),24.42,1,1,Sports_And_Games,2026-03-07 15:09:29.851250
3002,Settling the Score (The Summer Games #1),44.91,2,1,Sports_And_Games,2026-03-07 15:09:29.851736
3003,Icing (Aces Hockey #2),40.44,4,1,Sports_And_Games,2026-03-07 15:09:29.852057
3004,It's Only the Himalayas,45.17,2,1,Travel,2026-03-07 15:09:30.459820
3005,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,4,1,Travel,2026-03-07 15:09:30.461148
3006,See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,1,Travel,2026-03-07 15:09:30.461485
3007,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,1,Travel,2026-03-07 15:09:30.461796
3008,Under the Tuscan Sun,37.33,3,1,Travel,2026-03-07 15:09:30.462100
3009,A Summer In Europe,44.34,2,1,Travel,2026-03-07 15:09:30.462430
3010,The Great Railway Bazaar,30.54,1,1,Travel,2026-03-07 15:09:30.462761
3011,A Year in Provence (Provence #1),56.88,4,1,Travel,2026-03-07 15:09:30.463067
3012,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,1,Travel,2026-03-07 15:09:30.463374
3013,Neither Here nor There: Travels in Europe,38.95,3,1,Travel,2026-03-07 15:09:30.463677
3014,"1,000 Places to See Before You Die",26.08,5,1,Travel,2026-03-07 15:09:30.463979
3015,Sharp Objects,47.82,4,1,Mystery,2026-03-07 15:09:31.085570
3016,"In a Dark, Dark Wood",19.63,1,1,Mystery,2026-03-07 15:09:31.089496
3017,The Past Never Ends,56.5,4,1,Mystery,2026-03-07 15:09:31.089805
3018,A Murder in Time,16.64,1,1,Mystery,2026-03-07 15:09:31.090089
3019,The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,4,1,Mystery,2026-03-07 15:09:31.090367
3020,The Last Mile (Amos Decker #2),54.21,2,1,Mystery,2026-03-07 15:09:31.090649
3021,That Darkness (Gardiner and Renner #1),13.92,1,1,Mystery,2026-03-07 15:09:31.090965
3022,Tastes Like Fear (DI Marnie Rome #3),10.69,1,1,Mystery,2026-03-07 15:09:31.091247
3023,A Time of Torment (Charlie Parker #14),48.35,5,1,Mystery,2026-03-07 15:09:31.091529
3024,A Study in Scarlet (Sherlock Holmes #1),16.73,2,1,Mystery,2026-03-07 15:09:31.091809
3025,Poisonous (Max Revere Novels #3),26.8,3,1,Mystery,2026-03-07 15:09:31.092090
3026,Murder at the 42nd Street Library (Raymond Ambler #1),54.36,4,1,Mystery,2026-03-07 15:09:31.092369
3027,Most Wanted,35.28,3,1,Mystery,2026-03-07 15:09:31.092648
3028,Hide Away (Eve Duncan #20),11.84,1,1,Mystery,2026-03-07 15:09:31.092947
3029,Boar Island (Anna Pigeon #19),59.48,3,1,Mystery,2026-03-07 15:09:31.093225
3030,The Widow,27.26,2,1,Mystery,2026-03-07 15:09:31.093501
3031,Playing with Fire,13.71,3,1,Mystery,2026-03-07 15:09:31.093777
3032,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,1,Mystery,2026-03-07 15:09:31.094053
3033,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,1,Mystery,2026-03-07 15:09:31.094328
3034,Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,1,Mystery,2026-03-07 15:09:31.094608
3035,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,1,Mystery,2026-03-07 15:09:31.751823
3036,In the Woods (Dublin Murder Squad #1),38.38,2,1,Mystery,2026-03-07 15:09:31.755473
3037,The Silkworm (Cormoran Strike #2),23.05,5,1,Mystery,2026-03-07 15:09:31.755793
3038,The Exiled,43.45,3,1,Mystery,2026-03-07 15:09:31.756068
3039,The Cuckoo's Calling (Cormoran Strike #1),19.21,1,1,Mystery,2026-03-07 15:09:31.756337
3040,Extreme Prey (Lucas Davenport #26),25.4,3,1,Mystery,2026-03-07 15:09:31.756611
3041,Career of Evil (Cormoran Strike #3),24.72,2,1,Mystery,2026-03-07 15:09:31.756879
3042,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,4,1,Mystery,2026-03-07 15:09:31.757134
3043,The Girl You Lost,12.29,5,1,Mystery,2026-03-07 15:09:31.757486
3044,The Girl In The Ice (DCI Erika Foster #1),15.85,3,1,Mystery,2026-03-07 15:09:31.757746
3045,Blood Defense (Samantha Brinkman #1),20.3,3,1,Mystery,2026-03-07 15:09:31.758003
3046,1st to Die (Women's Murder Club #1),53.98,1,1,Mystery,2026-03-07 15:09:31.758255
3047,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,1,Science_Fiction,2026-03-07 15:09:32.358727
3048,Join,35.67,5,1,Science_Fiction,2026-03-07 15:09:32.361569
3049,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",43.3,4,1,Science_Fiction,2026-03-07 15:09:32.361890
3050,The Project,10.65,1,1,Science_Fiction,2026-03-07 15:09:32.362195
3051,Soft Apocalypse,26.12,2,1,Science_Fiction,2026-03-07 15:09:32.362477
3052,Sleeping Giants (Themis Files #1),48.74,1,1,Science_Fiction,2026-03-07 15:09:32.362774
3053,Arena,21.36,4,1,Science_Fiction,2026-03-07 15:09:32.363058
3054,Foundation (Foundation (Publication Order) #1),32.42,1,1,Science_Fiction,2026-03-07 15:09:32.363349
3055,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,1,1,Science_Fiction,2026-03-07 15:09:32.363632
3056,Ready Player One,19.07,4,1,Science_Fiction,2026-03-07 15:09:32.363914
3057,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,2,1,Science_Fiction,2026-03-07 15:09:32.364197
3058,Dune (Dune #1),54.86,1,1,Science_Fiction,2026-03-07 15:09:32.364478
3059,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,1,1,Science_Fiction,2026-03-07 15:09:32.364761
3060,Three Wishes (River of Time: California #1),44.18,2,1,Science_Fiction,2026-03-07 15:09:32.365041
3061,The Last Girl (The Dominion Trilogy #1),36.26,2,1,Science_Fiction,2026-03-07 15:09:32.365319
3062,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,4,1,Science_Fiction,2026-03-07 15:09:32.365751
3063,Sapiens: A Brief History of Humankind,54.23,5,1,History,2026-03-07 15:09:32.971930
3064,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,1,1,History,2026-03-07 15:09:32.974570
3065,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,1,1,History,2026-03-07 15:09:32.974890
3066,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,2,1,History,2026-03-07 15:09:32.975299
3067,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,1,1,History,2026-03-07 15:09:32.975743
3068,Zealot: The Life and Times of Jesus of Nazareth,24.7,3,1,History,2026-03-07 15:09:32.976041
3069,A Distant Mirror: The Calamitous 14th Century,14.58,3,1,History,2026-03-07 15:09:32.976319
3070,1491: New Revelations of the Americas Before Columbus,21.8,3,1,History,2026-03-07 15:09:32.976603
3071,Brilliant Beacons: A History of the American Lighthouse,11.45,3,1,History,2026-03-07 15:09:32.976883
3072,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,5,1,History,2026-03-07 15:09:32.977182
3073,A Short History of Nearly Everything,52.4,5,1,History,2026-03-07 15:09:32.977491
3074,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,1,History,2026-03-07 15:09:32.977807
3075,Catherine the Great: Portrait of a Woman,58.55,4,1,History,2026-03-07 15:09:32.978090
3076,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,1,History,2026-03-07 15:09:32.978375
3077,The Hiding Place,55.91,4,1,History,2026-03-07 15:09:32.978663
3078,America's War for the Greater Middle East: A Military History,51.22,2,1,History,2026-03-07 15:09:32.978939
3079,The Guns of August,14.54,2,1,History,2026-03-07 15:09:32.979217
3080,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,2,1,History,2026-03-07 15:09:32.979638
3081,Birdsong: A Story in Pictures,54.64,3,1,Childrens,2026-03-07 15:09:33.615444
3082,The Bear and the Piano,36.89,1,1,Childrens,2026-03-07 15:09:33.618370
3083,The Secret of Dreadwillow Carse,56.13,1,1,Childrens,2026-03-07 15:09:33.618968
3084,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,58.08,4,1,Childrens,2026-03-07 15:09:33.619507
3085,Little Red,13.47,3,1,Childrens,2026-03-07 15:09:33.619959
3086,Walt Disney's Alice in Wonderland,12.96,5,1,Childrens,2026-03-07 15:09:33.620383
3087,Twenty Yawns,22.08,2,1,Childrens,2026-03-07 15:09:33.620856
3088,Rain Fish,23.57,3,1,Childrens,2026-03-07 15:09:33.621343
3089,Once Was a Time,18.28,2,1,Childrens,2026-03-07 15:09:33.621790
3090,Luis Paints the World,53.95,3,1,Childrens,2026-03-07 15:09:33.622219
3091,Nap-a-Roo,25.08,1,1,Childrens,2026-03-07 15:09:33.622654
3092,The Whale,35.96,4,1,Childrens,2026-03-07 15:09:33.623109
3093,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,1,Childrens,2026-03-07 15:09:33.623575
3094,Raymie Nightingale,34.41,2,1,Childrens,2026-03-07 15:09:33.624021
3095,Playing from the Heart,32.38,1,1,Childrens,2026-03-07 15:09:33.624539
3096,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,1,Childrens,2026-03-07 15:09:33.624885
3097,The Wild Robot,56.07,3,1,Childrens,2026-03-07 15:09:33.625241
3098,The Thing About Jellyfish,48.77,1,1,Childrens,2026-03-07 15:09:33.625557
3099,The Lonely Ones,43.59,5,1,Childrens,2026-03-07 15:09:33.625916
3100,The Day the Crayons Came Home (Crayons),26.33,5,1,Childrens,2026-03-07 15:09:33.626268
3101,The Cat in the Hat (Beginner Books B-1),16.26,2,1,Childrens,2026-03-07 15:09:34.095032
3102,Red: The True Story of Red Riding Hood,28.54,3,1,Childrens,2026-03-07 15:09:34.096471
3103,Horrible Bear!,37.52,2,1,Childrens,2026-03-07 15:09:34.096812
3104,Green Eggs and Ham (Beginner Books B-16),10.79,4,1,Childrens,2026-03-07 15:09:34.097131
3105,Counting Thyme,10.62,1,1,Childrens,2026-03-07 15:09:34.097438
3106,Are We There Yet?,10.66,3,1,Childrens,2026-03-07 15:09:34.097755
3107,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,1,Childrens,2026-03-07 15:09:34.098075
3108,Matilda,28.34,1,1,Childrens,2026-03-07 15:09:34.098383
3109,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,1,Childrens,2026-03-07 15:09:34.098687
3110,Sophie's World,15.94,5,1,Philosophy,2026-03-07 15:09:34.699635
3111,The Death of Humanity: and the Case for Life,58.11,4,1,Philosophy,2026-03-07 15:09:34.715344
3112,The Stranger,17.44,4,1,Philosophy,2026-03-07 15:09:34.715641
3113,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,1,Philosophy,2026-03-07 15:09:34.715926
3114,Kierkegaard: A Christian Missionary to Christians,47.13,1,1,Philosophy,2026-03-07 15:09:34.716190
3115,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,1,Philosophy,2026-03-07 15:09:34.716466
3116,Critique of Pure Reason,20.75,1,1,Philosophy,2026-03-07 15:09:34.716755
3117,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,1,Philosophy,2026-03-07 15:09:34.717039
3118,The Nicomachean Ethics,36.34,1,1,Philosophy,2026-03-07 15:09:34.717325
3119,Meditations,25.89,2,1,Philosophy,2026-03-07 15:09:34.717616
3120,Beyond Good and Evil,43.38,1,1,Philosophy,2026-03-07 15:09:34.717896
3121,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,1,Sports_And_Games,2026-03-07 15:20:42.422363
3122,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,1,Sports_And_Games,2026-03-07 15:20:42.425467
3123,Sugar Rush (Offensive Line #2),24.42,1,1,Sports_And_Games,2026-03-07 15:20:42.425777
3124,Settling the Score (The Summer Games #1),44.91,2,1,Sports_And_Games,2026-03-07 15:20:42.426133
3125,Icing (Aces Hockey #2),40.44,4,1,Sports_And_Games,2026-03-07 15:20:42.426397
3126,It's Only the Himalayas,45.17,2,1,Travel,2026-03-07 15:20:43.076016
3127,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,4,1,Travel,2026-03-07 15:20:43.078927
3128,See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,1,Travel,2026-03-07 15:20:43.079500
3129,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,1,Travel,2026-03-07 15:20:43.080006
3130,Under the Tuscan Sun,37.33,3,1,Travel,2026-03-07 15:20:43.080509
3131,A Summer In Europe,44.34,2,1,Travel,2026-03-07 15:20:43.081005
3132,The Great Railway Bazaar,30.54,1,1,Travel,2026-03-07 15:20:43.081491
3133,A Year in Provence (Provence #1),56.88,4,1,Travel,2026-03-07 15:20:43.081987
3134,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,1,Travel,2026-03-07 15:20:43.082480
3135,Neither Here nor There: Travels in Europe,38.95,3,1,Travel,2026-03-07 15:20:43.082883
3136,"1,000 Places to See Before You Die",26.08,5,1,Travel,2026-03-07 15:20:43.083345
3137,Sharp Objects,47.82,4,1,Mystery,2026-03-07 15:20:43.754899
3138,"In a Dark, Dark Wood",19.63,1,1,Mystery,2026-03-07 15:20:43.756805
3139,The Past Never Ends,56.5,4,1,Mystery,2026-03-07 15:20:43.757329
3140,A Murder in Time,16.64,1,1,Mystery,2026-03-07 15:20:43.757838
